...1,binom,Word1,Word2,Alpha Probs,Nonalpha Probs,checkpoint,ProbAandB,log_odds,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,no_final_stress,GenPref,y_vals,num_tokens,n_billion_tokens
125,cello and sunflower,cello,sunflower,-34.8349609375,-30.6259765625,step5000-tokens20B,0.014643825792114382,-4.208984375,cello and sunflower,sunflower and cello,0,3201808,4859179,yes,0,0,0,0,0,0,-0.4171538433,1,0,0,0.5346079781668849,0.13865361909333598,20B,20
126,archway and quilt,archway,quilt,-35.03125,-30.50390625,step5000-tokens20B,0.010693757736175492,-4.52734375,archway and quilt,quilt and archway,0,697748,11191695,yes,0,0,0,0,0,0,-2.775069258,-1,0,0,0.40905744318660225,-0.3678632220190442,20B,20
127,compass and haystack,compass,haystack,-31.6015625,-30.18359375,step5000-tokens20B,0.1949802170214588,-1.41796875,compass and haystack,haystack and compass,0,8062871,777871,yes,0,0,0,0,0,0,2.338464275,0,-1,-1,0.5138878138711385,0.055565547763547996,20B,20
128,beacon and millipede,beacon,millipede,-35.76953125,-40.67578125,step5000-tokens20B,0.992654173425523,4.90625,beacon and millipede,millipede and beacon,0,6961993,123796,yes,0,-1,0,0,1,0,4.029586013,1,-1,-1,0.5305650404604544,0.12241279500668178,20B,20
129,parchment and windmill,parchment,windmill,-30.419921875,-31.505859375,step5000-tokens20B,0.7476159547235899,1.0859375,parchment and windmill,windmill and parchment,0,4503266,1674006,yes,0,0,0,0,0,0,0.989583355,0,-1,-1,0.4850515353807142,-0.05981168314673041,20B,20
130,candlestick and meadow,candlestick,meadow,-32.125,-35.662109375,step5000-tokens20B,0.9717253998865422,3.537109375,candlestick and meadow,meadow and candlestick,0,1123593,4852235,yes,0,1,0,0,0,0,-1.462907837,-1,1,1,0.5398265144325476,0.15964425745012975,20B,20
0,kiwis and wolverines,kiwis,wolverines,-38.5654296875,-35.5390625,step5500-tokens23B,0.04624880598188419,-3.0263671875,kiwis and wolverines,wolverines and kiwis,0,1308423,1749798,no,0,0,0,-1,-1,0,-0.2906777575,1,-1,-1,0.4267182851400678,-0.2952532031401963,23B,23
1,kiwis and narwhals,kiwis,narwhals,-35.05810546875,-33.1005859375,step5500-tokens23B,0.12373574199231371,-1.95751953125,kiwis and narwhals,narwhals and kiwis,0,1308423,86641,no,0,1,0,-1,-1,0,2.71480473,0,-1,-1,0.5145713912968594,0.058302074279009575,23B,23
2,kiwis and ocelots,kiwis,ocelots,-41.013671875,-39.892578125,step5500-tokens23B,0.24580846052125754,-1.12109375,kiwis and ocelots,ocelots and kiwis,0,1308423,84729,no,0,0,0,-1,0,0,2.737119946,0,-1,-1,0.4575999316064041,-0.17000857211651807,23B,23
3,ibex and kiwis,ibex,kiwis,-37.5419921875,-37.390625,step5500-tokens23B,0.46223029064681853,-0.1513671875,ibex and kiwis,kiwis and ibex,0,405760,1308423,no,0,0,0,1,0,0,-1.170816022,0,1,0,0.4969075001181056,-0.01237015726610144,23B,23
4,harpies and kiwis,harpies,kiwis,-31.881103515625,-36.224609375,step5500-tokens23B,0.9871756953192816,4.343505859375,harpies and kiwis,kiwis and harpies,0,186488,1308423,no,0,-1,0,1,1,0,-1.94821098,0,0,0,0.4712148996666903,-0.11526785924400965,23B,23
5,axolotls and wolverines,axolotls,wolverines,-40.82763671875,-37.46875,step5500-tokens23B,0.03360535948043017,-3.35888671875,axolotls and wolverines,wolverines and axolotls,0,118861,1749798,no,0,-1,0,-1,0,0,-2.689300889,-1,-1,-1,0.2620247369529563,-1.0354713899770773,23B,23
6,axolotls and ibex,axolotls,ibex,-39.68359375,-39.0576171875,step5500-tokens23B,0.3484233988827676,-0.6259765625,axolotls and ibex,ibex and axolotls,0,118861,405760,no,0,-1,0,-1,0,0,-1.227807109,-2,-1,0,0.33121715141760155,-0.7026852095280117,23B,23
7,axolotls and harpies,axolotls,harpies,-40.6083984375,-37.2408447265625,step5500-tokens23B,0.03332502483595004,-3.3675537109375,axolotls and harpies,harpies and axolotls,0,118861,186488,no,0,1,0,-1,-1,0,-0.4504121507,-2,0,0,0.41316611133534603,-0.35089207752444285,23B,23
8,axolotls and keas,axolotls,keas,-43.87890625,-43.11962890625,step5500-tokens23B,0.3188031832624884,-0.75927734375,axolotls and keas,keas and axolotls,0,118861,41506,no,0,0,1,-1,0,0,1.052116748,-3,-1,1,0.5908236184577735,0.36737121314088894,23B,23
9,axolotls and bonobos,axolotls,bonobos,-42.63671875,-40.0927734375,step5500-tokens23B,0.07283429916622121,-2.5439453125,axolotls and bonobos,bonobos and axolotls,0,118861,290761,no,0,-1,0,-1,0,0,-0.8945468807,-1,0,0,0.32836692114815236,-0.7155805326050524,23B,23
10,axolotls and wombats,axolotls,wombats,-44.337890625,-43.6650390625,step5500-tokens23B,0.3378586226030372,-0.6728515625,axolotls and wombats,wombats and axolotls,0,118861,228721,no,0,-1,0,-1,0,0,-0.654548177,-2,-1,-1,0.26622836149079915,-1.0138434186847471,23B,23
11,axolotls and lions,axolotls,lions,-39.3046875,-33.1474609375,step5500-tokens23B,0.002113642657409189,-6.1572265625,axolotls and lions,lions and axolotls,0,118861,19766321,no,0,-1,-1,-1,-1,0,-5.113780066,-2,0,0,0.1589667001970527,-1.6659365071109442,23B,23
12,ocelots and platypuses,ocelots,platypuses,-41.583984375,-42.62841796875,step5500-tokens23B,0.7397045646427063,1.04443359375,ocelots and platypuses,platypuses and ocelots,0,84729,43558,no,0,1,-1,1,0,0,0.6653645446,1,3,1,0.5250262425985742,0.10018869231192418,23B,23
13,ibex and platypuses,ibex,platypuses,-44.6640625,-42.0078125,step5500-tokens23B,0.0656048374590693,-2.65625,ibex and platypuses,platypuses and ibex,0,405760,43558,no,0,1,0,1,0,0,2.231668468,2,3,1,0.6910321114827613,0.8049489428779834,23B,23
14,harpies and platypuses,harpies,platypuses,-37.734375,-39.0439453125,step5500-tokens23B,0.7874412447275286,1.3095703125,harpies and platypuses,platypuses and harpies,0,186488,43558,no,0,0,0,1,1,0,1.454273511,2,2,0,0.5846420329909703,0.3418590309856108,23B,23
15,keas and platypuses,keas,platypuses,-45.8828125,-45.765625,step5500-tokens23B,0.4707366066334114,-0.1171875,keas and platypuses,platypuses and keas,0,41506,43558,no,0,0,-1,0,0,0,-0.04825538823,3,3,1,0.4589454843044635,-0.16458860972505485,23B,23
16,bonobos and platypuses,bonobos,platypuses,-43.580078125,-40.3095703125,step5500-tokens23B,0.03659691981809921,-3.2705078125,bonobos and platypuses,platypuses and bonobos,0,290761,43558,no,0,1,0,1,0,0,1.898408241,1,2,0,0.6124570309917737,0.4576520560662202,23B,23
17,harpies and wolverines,harpies,wolverines,-31.1287841796875,-32.4130859375,step5500-tokens23B,0.7831811410158805,1.2843017578125,harpies and wolverines,wolverines and harpies,0,186488,1749798,no,0,-1,0,0,0,0,-2.238888738,1,-1,1,0.5714926980135802,0.2879439275730262,23B,23
18,keas and wolverines,keas,wolverines,-39.54736328125,-38.9765625,step5500-tokens23B,0.3610520692965356,-0.57080078125,keas and wolverines,wolverines and keas,0,41506,1749798,no,0,-1,-1,-1,0,0,-3.741417637,2,0,0,0.28491468083539706,-0.9202120931179661,23B,23
19,bonobos and wolverines,bonobos,wolverines,-36.6177978515625,-35.7021484375,step5500-tokens23B,0.2858451848847019,-0.9156494140625,bonobos and wolverines,wolverines and bonobos,0,290761,1749798,no,0,0,0,0,0,0,-1.794754008,0,-1,-1,0.4260534593626886,-0.29797142734636417,23B,23
20,capybaras and ibex,capybaras,ibex,-47.791015625,-46.57421875,step5500-tokens23B,0.22850063225115835,-1.216796875,capybaras and ibex,ibex and capybaras,0,77225,405760,no,0,0,0,0,0,0,-1.659038613,-2,-1,-1,0.35636088244063857,-0.5911942604630338,23B,23
21,capybaras and harpies,capybaras,harpies,-48.697265625,-40.8203125,step5500-tokens23B,3.792433629713447e-4,-7.876953125,capybaras and harpies,harpies and capybaras,0,77225,186488,no,0,1,0,-1,-1,0,-0.881643655,-2,0,0,0.4042523912313735,-0.3877776884851256,23B,23
22,capybaras and keas,capybaras,keas,-50.24609375,-45.6875,step5500-tokens23B,0.010368156650788154,-4.55859375,capybaras and keas,keas and capybaras,0,77225,41506,no,0,1,1,1,0,0,0.6208852437,-3,-1,-1,0.5934734630919691,0.3783432921802061,23B,23
23,ibex and narwhals,ibex,narwhals,-36.462890625,-33.70703125,step5500-tokens23B,0.05975658640044865,-2.755859375,ibex and narwhals,narwhals and ibex,0,405760,86641,no,0,1,0,-1,0,0,1.543988707,0,0,0,0.5357407880252771,0.14320739692737267,23B,23
24,harpies and narwhals,harpies,narwhals,-31.23028564453125,-30.396484375,step5500-tokens23B,0.3028419121652852,-0.83380126953125,harpies and narwhals,narwhals and harpies,0,186488,86641,no,0,-1,0,0,1,0,0.7665937492,0,-1,-1,0.4233333096548839,-0.3091046050334284,23B,23
25,keas and narwhals,keas,narwhals,-36.123046875,-37.548828125,step5500-tokens23B,0.8062431344561781,1.42578125,keas and narwhals,narwhals and keas,0,41506,86641,no,0,0,-1,-1,0,0,-0.7359351495,1,0,0,0.36200860449946104,-0.5666568156987601,23B,23
26,ibex and ocelots,ibex,ocelots,-38.83984375,-40.615234375,step5500-tokens23B,0.8551267677954195,1.775390625,ibex and ocelots,ocelots and ibex,0,405760,84729,no,0,0,0,0,0,0,1.566303924,1,0,0,0.5764726271403577,0.3083097106173805,23B,23
27,keas and ocelots,keas,ocelots,-39.498046875,-43.279296875,step5500-tokens23B,0.9777138144607747,3.78125,keas and ocelots,ocelots and keas,0,41506,84729,no,0,-1,-1,-1,0,0,-0.7136199328,2,0,0,0.3404638478266884,-0.661227842034413,23B,23
28,bonobos and ocelots,bonobos,ocelots,-37.5107421875,-40.521484375,step5500-tokens23B,0.9530570704317066,3.0107421875,bonobos and ocelots,ocelots and bonobos,0,290761,84729,no,0,0,1,0,0,0,1.233043696,0,-1,-1,0.5937242316635813,0.3793827937200819,23B,23
29,harpies and ibex,harpies,ibex,-32.845703125,-37.662109375,step5500-tokens23B,0.9919691867837399,4.81640625,harpies and ibex,ibex and harpies,0,186488,405760,no,0,-1,0,0,1,0,-0.777394958,0,-1,-1,0.39146210219709704,-0.4411704819779082,23B,23
30,ibex and keas,ibex,keas,-37.265625,-36.22265625,step5500-tokens23B,0.26057757791311414,-1.04296875,ibex and keas,keas and ibex,0,405760,41506,no,0,1,1,1,0,0,2.279923857,-1,0,0,0.729375607633055,0.9914569826689006,23B,23
31,bonobos and ibex,bonobos,ibex,-35.529296875,-36.3134765625,step5500-tokens23B,0.6865802324109354,0.7841796875,bonobos and ibex,ibex and bonobos,0,290761,405760,no,0,0,0,0,0,0,-0.3332602279,-1,-1,-1,0.41936578233907684,-0.32537745688874503,23B,23
32,ibex and koalas,ibex,koalas,-42.095703125,-34.09375,step5500-tokens23B,3.346960079617926e-4,-8.001953125,ibex and koalas,koalas and ibex,0,405760,625349,no,0,0,-1,0,0,0,-0.4325480421,1,1,1,0.4713669959544411,-0.11465746170600533,23B,23
33,ibex and sloths,ibex,sloths,-37.94921875,-37.119140625,step5500-tokens23B,0.3036285513091451,-0.830078125,ibex and sloths,sloths and ibex,0,405760,420234,no,0,0,-1,1,0,0,-0.03504984718,-1,0,0,0.42746759137981555,-0.29219086690446183,23B,23
34,aardvarks and ibex,aardvarks,ibex,-43.3203125,-42.861328125,step5500-tokens23B,0.3872267859778931,-0.458984375,aardvarks and ibex,ibex and aardvarks,0,58045,405760,no,0,0,1,0,0,0,-1.94454328,0,0,0,0.5680652808348717,0.2739618793826944,23B,23
35,harpies and keas,harpies,keas,-35.740234375,-36.66748046875,step5500-tokens23B,0.7165162437737433,0.92724609375,harpies and keas,keas and harpies,0,186488,41506,no,0,-1,1,1,1,0,1.502528899,-1,-1,-1,0.5694166848584832,0.2794716406909925,23B,23
36,bonobos and harpies,bonobos,harpies,-35.6689453125,-32.92138671875,step5500-tokens23B,0.060224679806919895,-2.74755859375,bonobos and harpies,harpies and bonobos,0,290761,186488,no,0,1,0,-1,-1,0,0.44413473,-1,0,0,0.4695475164299526,-0.12196088491939039,23B,23
37,harpies and koalas,harpies,koalas,-32.01171875,-36.4248046875,step5500-tokens23B,0.9880273552027264,4.4130859375,harpies and koalas,koalas and harpies,0,186488,625349,no,0,-1,-1,0,1,0,-1.209943,1,0,0,0.3594510874965562,-0.57774737367536,23B,23
38,harpies and wombats,harpies,wombats,-35.759765625,-37.75,step5500-tokens23B,0.8797679310636178,1.990234375,harpies and wombats,wombats and harpies,0,186488,228721,no,0,-1,0,1,1,0,-0.2041360263,0,-1,-1,0.46693255202911266,-0.13246314116030422,23B,23
39,aardvarks and harpies,aardvarks,harpies,-39.720703125,-37.00848388671875,step5500-tokens23B,0.06225616557368188,-2.71221923828125,aardvarks and harpies,harpies and aardvarks,0,58045,186488,no,0,1,0,0,-1,0,-1.167148322,0,1,1,0.5790029683650513,0.3186818213606025,23B,23
40,bonobos and keas,bonobos,keas,-37.654296875,-39.369873046875,step5500-tokens23B,0.8475581413768695,1.715576171875,bonobos and keas,keas and bonobos,0,290761,41506,no,0,1,1,1,0,0,1.946663629,-2,-1,-1,0.6556932495586142,0.6441600957716019,23B,23
41,keas and koalas,keas,koalas,-38.21484375,-38.025390625,step5500-tokens23B,0.4527778776120745,-0.189453125,keas and koalas,koalas and keas,0,41506,625349,no,0,-1,-1,-1,0,0,-2.712471899,2,1,1,0.3394323126090292,-0.6658250443663524,23B,23
42,keas and sloths,keas,sloths,-38.57421875,-39.625,step5500-tokens23B,0.740924892403682,1.05078125,keas and sloths,sloths and keas,0,41506,420234,no,0,-1,-1,0,0,0,-2.314973704,0,0,0,0.30082792751274773,-0.843358449557966,23B,23
43,keas and wombats,keas,wombats,-42.224609375,-42.693359375,step5500-tokens23B,0.6150878555160665,0.46875,keas and wombats,wombats and keas,0,41506,228721,no,0,-1,-1,-1,0,0,-1.706664925,1,0,0,0.2893415476569124,-0.8985841218256359,23B,23
44,keas and lions,keas,lions,-34.7421875,-33.59375,step5500-tokens23B,0.24077459577038227,-1.1484375,keas and lions,lions and keas,0,41506,19766321,no,0,-1,-1,-1,-1,0,-6.165896814,0,1,1,0.2167473539716161,-1.284722900251833,23B,23
45,aardvarks and keas,aardvarks,keas,-44.71484375,-45.92578125,step5500-tokens23B,0.7704647868335476,1.2109375,aardvarks and keas,keas and aardvarks,0,58045,41506,no,0,1,1,1,0,0,0.3353805767,-1,0,0,0.6953240963767371,0.8251294620259344,23B,23
46,bonobos and wombats,bonobos,wombats,-39.759765625,-39.5537109375,step5500-tokens23B,0.4486678238099545,-0.2060546875,bonobos and wombats,wombats and bonobos,0,290761,228721,no,0,0,0,1,0,0,0.2399987037,-1,-1,-1,0.49583256748790977,-0.016670116079694597,23B,23
47,aardvarks and bonobos,aardvarks,bonobos,-43.71875,-41.6318359375,step5500-tokens23B,0.11037522625457719,-2.0869140625,aardvarks and bonobos,bonobos and aardvarks,0,58045,290761,no,0,0,0,0,0,0,-1.611283052,1,1,1,0.550548918849493,0.20288879627999296,23B,23
48,ocarinas and vibraphones,ocarinas,vibraphones,-44.306640625,-48.318359375,step5500-tokens23B,0.9822196099268891,4.01171875,ocarinas and vibraphones,vibraphones and ocarinas,0,25781,16255,no,0,0,1,0,0,0,0.4612372328,-1,-1,-1,0.5401509282596678,0.16095026655090905,23B,23
49,cymbals and ocarinas,cymbals,ocarinas,-37.15234375,-39.8330078125,step5500-tokens23B,0.9358759869328643,2.6806640625,cymbals and ocarinas,ocarinas and cymbals,0,840625,25781,no,0,0,1,1,0,0,3.484507876,2,0,0,0.7863131089907258,1.3028432531177554,23B,23
50,clarinets and ocarinas,clarinets,ocarinas,-45.48828125,-42.1298828125,step5500-tokens23B,0.0336212205332423,-3.3583984375,clarinets and ocarinas,ocarinas and clarinets,0,243271,25781,no,0,0,1,1,0,0,2.244538262,0,1,1,0.7423705361505314,1.0583261274000662,23B,23
51,cellos and ocarinas,cellos,ocarinas,-40.802734375,-38.68359375,step5500-tokens23B,0.10725032589277456,-2.119140625,cellos and ocarinas,ocarinas and cellos,0,268657,25781,no,0,0,1,0,0,0,2.343797687,2,0,0,0.7202291749686441,0.9455986739323422,23B,23
52,didgeridoos and vibraphones,didgeridoos,vibraphones,-66.251953125,-61.703125,step5500-tokens23B,0.01046883900753619,-4.548828125,didgeridoos and vibraphones,vibraphones and didgeridoos,0,27696,16255,no,0,0,0,0,0,0,0.5328874447,-1,0,0,0.47878389059777837,-0.08491542531611426,23B,23
53,lutes and marimbas,lutes,marimbas,-37.255859375,-39.603515625,step5500-tokens23B,0.9127477534452756,2.34765625,lutes and marimbas,marimbas and lutes,0,159875,46966,no,0,0,0,0,0,0,1.224968324,2,1,1,0.6451767867370823,0.5979046925768685,23B,23
54,kalimbas and lutes,kalimbas,lutes,-45.763671875,-41.92578125,step5500-tokens23B,0.021084841136897813,-3.837890625,kalimbas and lutes,lutes and kalimbas,0,14400,159875,no,0,0,0,0,0,0,-2.407164053,-2,-1,-1,0.3418219367188277,-0.6551855589986626,23B,23
55,clarinets and kalimbas,clarinets,kalimbas,-48.02734375,-47.4306640625,step5500-tokens23B,0.35510369580494466,-0.5966796875,clarinets and kalimbas,kalimbas and clarinets,0,243271,14400,no,0,0,1,1,0,0,2.826947842,0,1,1,0.7517827161314903,1.1081428336783479,23B,23
56,kalimbas and trumpets,kalimbas,trumpets,-45.716064453125,-44.12890625,step5500-tokens23B,0.16978409357308533,-1.587158203125,kalimbas and trumpets,trumpets and kalimbas,0,14400,1217280,no,0,0,-1,-1,0,0,-4.437145934,-1,0,0,0.23360373298298662,-1.1880731247805756,23B,23
57,cellos and kalimbas,cellos,kalimbas,-47.865234375,-45.2734375,step5500-tokens23B,0.06966822910745149,-2.591796875,cellos and kalimbas,kalimbas and cellos,0,268657,14400,no,0,0,1,1,0,0,2.926207266,1,0,0,0.7507606214255281,1.1026730601250883,23B,23
58,kalimbas and saxophones,kalimbas,saxophones,-45.82958984375,-42.5791015625,step5500-tokens23B,0.03730934560876704,-3.25048828125,kalimbas and saxophones,saxophones and kalimbas,0,14400,327480,no,0,0,-1,-1,0,0,-3.124198778,0,-1,-1,0.2516692211660172,-1.0897294870595946,23B,23
59,lutes and saxophones,lutes,saxophones,-34.160400390625,-28.2939453125,step5500-tokens23B,0.002824895317029687,-5.866455078125,lutes and saxophones,saxophones and lutes,0,159875,327480,no,0,0,-1,-1,0,0,-0.7170347246,2,0,0,0.3982829830330127,-0.41262449802671775,23B,23
60,casserole and eagle,casserole,eagle,-29.12109375,-31.15576171875,step5500-tokens23B,0.8843892111436874,2.03466796875,casserole and eagle,eagle and casserole,0,3588647,16512285,yes,0,-1,0,0,-1,0,-1.526329398,-1,1,1,0.4104156334723091,-0.36224743874921694,23B,23
61,kite and linguist,kite,linguist,-34.1025390625,-30.70703125,step5500-tokens23B,0.032436151992745486,-3.3955078125,kite and linguist,linguist and kite,0,4339660,874073,yes,0,-1,1,0,0,0,1.602387387,1,1,1,0.6563896565436474,0.6472463083884862,23B,23
62,algorithm and perfume,algorithm,perfume,-30.6015625,-29.787109375,step5500-tokens23B,0.30694237442678696,-0.814453125,algorithm and perfume,perfume and algorithm,0,54688589,7461375,yes,0,-1,-1,0,0,0,1.991915363,-2,-1,-1,0.27965503015341253,-0.9461734136298062,23B,23
63,forest and screwdriver,forest,screwdriver,-33.494140625,-33.416015625,step5500-tokens23B,0.480478678047907,-0.078125,forest and screwdriver,screwdriver and forest,0,73685641,2733340,yes,0,0,0,0,0,0,3.294283645,1,0,0,0.6120917518078585,0.45611335460257046,23B,23
64,slipper and volcano,slipper,volcano,-31.693359375,-32.2734375,step5500-tokens23B,0.6410853826981666,0.580078125,slipper and volcano,volcano and slipper,0,1118544,6804199,yes,0,0,1,-1,-1,0,-1.805512082,1,0,0,0.5398950778258259,0.1599202651998474,23B,23
65,harmonica and microscope,harmonica,microscope,-34.478515625,-32.001953125,step5500-tokens23B,0.07751765647688268,-2.4765625,harmonica and microscope,microscope and harmonica,0,1359198,7785003,yes,0,0,0,0,0,0,-1.745304371,-1,-2,-1,0.43724742839241704,-0.25234081693175797,23B,23
66,cookbook and zenith,cookbook,zenith,-30.00390625,-33.017578125,step5500-tokens23B,0.9531879687361166,3.013671875,cookbook and zenith,zenith and cookbook,0,7003414,2247901,yes,0,1,1,0,0,0,1.136400853,0,1,1,0.7216705216910971,0.9527631078897986,23B,23
67,hammock and hydrogen,hammock,hydrogen,-31.8837890625,-32.75732421875,step5500-tokens23B,0.7054807576718449,0.87353515625,hammock and hydrogen,hydrogen and hammock,0,2652599,20814788,yes,0,1,-1,0,0,0,-2.060123782,1,1,0,0.4097086868275882,-0.3651697789577366,23B,23
68,neuron and toaster,neuron,toaster,-31.8671875,-33.3671875,step5500-tokens23B,0.8175744761936438,1.5,neuron and toaster,toaster and neuron,0,4244660,2894568,yes,0,-1,-1,0,0,0,0.3828258452,0,1,0,0.3086544654725901,-0.8064173322613784,23B,23
69,marshmallow and telescope,marshmallow,telescope,-35.232421875,-33.3828125,step5500-tokens23B,0.1359187673817584,-1.849609375,marshmallow and telescope,telescope and marshmallow,0,2541363,8152575,yes,0,0,0,0,0,0,-1.165633277,0,-1,-1,0.43926162284748926,-0.24415925847749906,23B,23
70,casserole and optics,casserole,optics,-31.30859375,-32.9603271484375,step5500-tokens23B,0.839125186574752,1.6517333984375,casserole and optics,optics and casserole,0,3588647,6974820,yes,0,1,0,0,0,0,-0.6645312697,-1,1,1,0.5567380190984357,0.22793381228995027,23B,23
71,encyclopedia and comet,encyclopedia,comet,-31.53125,-30.9921875,step5500-tokens23B,0.3684056955947133,-0.5390625,encyclopedia and comet,comet and encyclopedia,0,10025067,3887981,yes,0,1,0,-1,0,0,0.9471986567,-4,-1,0,0.4197778461808315,-0.323685420355864,23B,23
72,nimbus and waffle,nimbus,waffle,-36.7802734375,-36.3309326171875,step5500-tokens23B,0.3895175033530266,-0.4493408203125,nimbus and waffle,waffle and nimbus,0,587749,3154327,yes,0,-1,-1,0,0,0,-1.680230454,0,0,0,0.3123693909163303,-0.7890653556027261,23B,23
73,photon and pumpkin,photon,pumpkin,-29.828125,-31.5,step5500-tokens23B,0.8418256472515684,1.671875,photon and pumpkin,pumpkin and photon,0,7096631,15686397,yes,0,-1,-1,0,0,0,-0.7931737393,0,1,1,0.36660370145289306,-0.5468148582413699,23B,23
74,lantern and syntax,lantern,syntax,-31.484375,-30.55078125,step5500-tokens23B,0.2821961896597225,-0.93359375,lantern and syntax,syntax and lantern,0,4902023,12562326,yes,0,1,1,0,0,0,-0.9410543579,0,-1,-1,0.6088106571896519,0.44231561614875736,23B,23
75,echo and vineyard,echo,vineyard,-32.708984375,-30.2138671875,step5500-tokens23B,0.07620119302481987,-2.4951171875,echo and vineyard,vineyard and echo,0,45064711,6846272,yes,0,-1,0,0,0,0,1.884395208,0,0,0,0.4835576118286375,-0.06579327599821186,23B,23
76,nebula and snowman,nebula,snowman,-33.15234375,-32.9765625,step5500-tokens23B,0.4561674946423043,-0.17578125,nebula and snowman,snowman and nebula,0,2168144,1807152,yes,0,-1,-1,0,0,0,0.1821193766,-1,-2,-1,0.31978869903944857,-0.7547430244204432,23B,23
77,botany and teapot,botany,teapot,-39.4033203125,-34.2548828125,step5500-tokens23B,0.005774929853444153,-5.1484375,botany and teapot,teapot and botany,0,2063328,1331484,yes,0,-1,-1,0,0,0,0.4380261035,-1,-2,-1,0.32456876933212936,-0.7328539094635536,23B,23
78,chisel and kaleidoscope,chisel,kaleidoscope,-31.48388671875,-36.30908203125,step5500-tokens23B,0.9920389013705535,4.8251953125,chisel and kaleidoscope,kaleidoscope and chisel,0,1285176,1118092,yes,0,0,0,1,0,0,0.1392720128,2,-1,-1,0.606341876540728,0.43196115403629465,23B,23
79,lava and teacup,lava,teacup,-33.13671875,-32.81640625,step5500-tokens23B,0.420599591095013,-0.3203125,lava and teacup,teacup and lava,0,6111697,853094,yes,0,-1,-1,1,0,0,1.969090014,0,-1,-1,0.4052538218603504,-0.38362113172570267,23B,23
80,entropy and orchard,entropy,orchard,-33.6015625,-33.9609375,step5500-tokens23B,0.588889130767832,0.359375,entropy and orchard,orchard and entropy,0,8265645,5707498,yes,0,-1,-1,0,0,0,0.3703270191,-1,-1,0,0.3607134424465706,-0.5722689458512314,23B,23
81,axolotl and vineyard,axolotl,vineyard,-41.1171875,-38.49755859375,step5500-tokens23B,0.06788577162008969,-2.61962890625,axolotl and vineyard,vineyard and axolotl,0,204694,6846272,yes,0,1,0,0,0,0,-3.509943368,-2,0,0,0.41720901096043167,-0.3342412911524314,23B,23
82,clockwork and meadow,clockwork,meadow,-33.0234375,-32.8984375,step5500-tokens23B,0.46879062662624377,-0.125,clockwork and meadow,meadow and clockwork,0,1808950,4852235,yes,0,-1,0,0,0,0,-0.9866928571,0,1,1,0.46381396503347755,-0.14499764661233416,23B,23
83,algebra and telescope,algebra,telescope,-32.224609375,-27.0234375,step5500-tokens23B,0.005479908619701699,-5.201171875,algebra and telescope,telescope and algebra,0,17427385,2758,yes,0,-1,0,0,0,0,8.751292319,0,-2,-1,0.6339061674945562,0.5490112691776708,23B,23
84,arcade and topaz,arcade,topaz,-28.46826171875,-30.686279296875,step5500-tokens23B,0.9018558675838287,2.218017578125,arcade and topaz,topaz and arcade,0,10059930,1032617,yes,0,0,0,0,0,0,2.27646385,0,0,0,0.5539486589377316,0.216637949170952,23B,23
85,asteroid and compass,asteroid,compass,-27.609375,-28.681640625,step5500-tokens23B,0.7450275362362425,1.072265625,asteroid and compass,compass and asteroid,0,3406257,8062871,yes,0,-1,0,1,0,0,-0.8616556621,-1,0,0,0.45179506992851065,-0.19342048511866783,23B,23
86,bicycle and nebula,bicycle,nebula,-33.244140625,-34.6640625,step5500-tokens23B,0.805326168580991,1.419921875,bicycle and nebula,nebula and bicycle,0,15875767,2168144,yes,0,1,1,0,0,0,1.990922357,0,0,0,0.7025518765090452,0.8594794090856206,23B,23
87,bungalow and entropy,bungalow,entropy,-33.87109375,-36.4931640625,step5500-tokens23B,0.9322685510781548,2.6220703125,bungalow and entropy,entropy and bungalow,0,2493634,8265645,yes,0,1,0,0,0,0,-1.198366684,0,2,1,0.535159628168448,0.14087101253338433,23B,23
88,carnation and gnome,carnation,gnome,-33.17578125,-35.361328125,step5500-tokens23B,0.8989440865319087,2.185546875,carnation and gnome,gnome and carnation,0,555072,3256725,yes,0,0,0,0,0,0,-1.769379533,-2,-1,-1,0.35419904032183547,-0.6006323284325122,23B,23
89,cinnamon and harmonica,cinnamon,harmonica,-31.435546875,-33.978515625,step5500-tokens23B,0.9270997265753779,2.54296875,cinnamon and harmonica,harmonica and cinnamon,0,13557070,1359198,yes,0,0,1,0,0,0,2.300013363,1,0,0,0.6877106238596346,0.7894378990111537,23B,23
90,coral and syntax,coral,syntax,-30.849609375,-31.60546875,step5500-tokens23B,0.6804540850096145,0.755859375,coral and syntax,syntax and coral,0,12309424,12562326,yes,0,1,1,0,0,0,-0.0203371871,0,-1,-1,0.6273978494459996,0.5210696381260641,23B,23
91,dandelion and pendulum,dandelion,pendulum,-37.552734375,-34.412353515625,step5500-tokens23B,0.04147197671583045,-3.140380859375,dandelion and pendulum,pendulum and dandelion,0,1562624,2662527,yes,0,0,0,0,0,0,-0.5329092123,-1,1,0,0.4085662807666531,-0.3698954665868709,23B,23
92,delirium and telescope,delirium,telescope,-30.06622314453125,-31.59998321533203,step5500-tokens23B,0.8225557915070103,1.5337600708007813,delirium and telescope,telescope and delirium,0,1927281,8152575,yes,0,-1,-1,0,1,0,-1.442223627,-1,-2,-1,0.29421372461065937,-0.8750060078917311,23B,23
